"","coefficients","stdev.unscaled","sigma","df.residual","Amean"
"192",0.350063489546366,1.39887076829046,1.95103166557256,10,-1.97551088282053
"193",-0.112312911638798,0.227075170203614,1.03039401932559,10,6.34733494560626
"194",-0.58470746932297,0.796383039328016,0.402602948302946,10,-0.147671530858243
"195",-0.340656732133994,0.241340733656535,1.90048106026497,10,5.21217794169724
"196",-0.172281477722058,0.227259286933291,1.13932018049432,10,6.30768621816627
"197",0.137308087044848,0.895357919291439,1.77159292953002,10,-0.502873367011307
"198",-0.058968542910248,0.725785531637209,0.431361161011913,10,0.0714847258655562
"199",-0.0104612511688129,0.813882442021541,0.955293982226092,10,-0.232556403309105
"200",-0.168573748921609,0.226371472277192,0.942318059529495,10,7.13257287810052
"201",-0.236650512531061,0.446434229100918,4.27905255255706,10,1.69389076687535
"202",-0.0874126066371361,0.305240848355059,1.96836954948683,10,3.68101869195347
"203",-0.158884803854186,0.230991078853972,2.43790170329479,10,5.82070942248954
"204",0.0140577840866678,0.227003270085727,0.439249608769478,10,7.64088738592885
"205",-0.0764789304717608,0.490097287609709,0.523266539087914,10,1.25934860141824
"206",0.0381301769929028,0.227604755266296,0.597930616431329,10,7.8817537557415
"207",-0.455955043625707,0.236591935922473,2.63732667274471,10,5.46464020715512
"208",-0.0695819127466057,0.23324580445162,1.22279605286308,10,5.63898396093407
"209",-0.0859307330100609,0.282705756688759,0.927190052954941,10,4.08792722224176
"210",-0.114948275702891,0.228007857335251,1.45445953988156,10,8.00395105586783
"211",0.0403763813091258,0.444533427196035,1.42929314039613,10,1.70306752692074
"212",-0.230216343590507,0.243268810916186,1.53336563357658,10,5.1166138939962
"213",-0.0567639131833486,0.338742833212679,1.60650677485095,10,3.14815820770596
"214",0.403655063348895,0.25481566508171,1.08114225606234,10,4.7335256834325
"215",0.297846280036758,0.287420721286405,2.73348887018684,10,3.99919845761656
"216",-0.142467708538403,0.240421871712902,1.40707651121875,10,5.23452249970966
"217",0.203856368690995,1.2218069241982,0.980485660961105,10,-1.50155701446661
"218",0.0564131961222074,0.237797148358952,4.70288356943615,10,5.35925139886691
"219",0.0367385752361757,0.320809731081444,1.96381630736083,10,3.42410074063347
"220",0.0515972056686742,0.231582030950519,0.837158723755097,10,8.79549797598197
"221",0.275277532885034,0.824682158973076,0.60905350267593,10,-0.265784646018344
"222",0.509775083845769,0.323454927643684,1.71654389482379,10,3.39379623102248
"223",-0.00742398730322158,0.227561815001459,0.466376045787104,10,7.86600373836708
"224",-0.159580330904922,0.226280134726228,0.231158726975463,10,6.8570778788003
